train_loss,train_accuracy,train_avg_precision,train_min_precision,train_avg_recall,train_min_recall,validation_loss,validation_accuracy,validation_avg_precision,validation_min_precision,validation_avg_recall,validation_min_recall,train_variance,validation_variance
0.44729428209364436,0.8557031250000009,0.8381169623876799,0.3017928755905182,0.8257257919045732,0.1561035903381106,0.7147650450845308,0.7840189873417722,0.8318059402035095,0.3508708072447464,0.7825799590277216,0.1464879126286227,27.510379791259766,98.17369079589844
0.21156482208520166,0.9249218749999988,0.9070615152264917,0.6030310636648889,0.9253949385192426,0.6868205628298928,0.39932518744770484,0.8657041139240501,0.8710326133045726,0.5972027762138277,0.8672872694175391,0.6081139578815042,17.70250701904297,36.88730239868164
0.131920382976532,0.9581249999999997,0.9404896549554851,0.6954523354403802,0.9592154610368439,0.7910744540410097,0.37057750738119777,0.8732199367088607,0.8777418791466396,0.5936552397779227,0.8720694815679927,0.597052011205909,11.533215522766113,42.05891799926758
0.08916382988914849,0.9735937500000003,0.9676889068180519,0.8175991381092076,0.971694795134052,0.835604584974617,0.3802791424567186,0.8797468354430376,0.8922693959033883,0.5986865248474519,0.8798924012058883,0.6054595211235883,8.59253215789795,47.675045013427734
0.07168504542671146,0.9814843750000004,0.9690552107663838,0.7804340744827604,0.9754234249330103,0.8283876492853829,0.3761297969878475,0.8802412974683542,0.8916709180476966,0.5797721949032842,0.8771505493592837,0.6143015835235732,7.445466995239258,55.24822235107422
0.05497555005364119,0.9889843750000015,0.986978253606047,0.9035388477469082,0.9899845826895909,0.9293182120688437,0.360603338744067,0.8843947784810119,0.8963311639814827,0.5844798244586195,0.8833418305781633,0.6148092237194602,5.189487934112549,55.489009857177734
0.046870486494153776,0.9910937500000008,0.9871185265029955,0.894625207904199,0.9913295621389796,0.9310116665699316,0.36888978168179715,0.8847903481012654,0.8936221889268289,0.5918194035502107,0.8820643876754471,0.5921502179654888,4.523783206939697,60.78901672363281
0.04175457147881389,0.9928515625000012,0.9905868214137075,0.9218127742793943,0.9934149577619642,0.9471034364250644,0.3715861709434774,0.8822191455696202,0.8920432817604252,0.5852877798038228,0.8819429653481208,0.6000023821936666,3.9499731063842773,60.69560623168945
0.03844990324229002,0.9939062500000013,0.9913325930284002,0.9263192773674332,0.9954567843884071,0.9629354639014535,0.3733954093643004,0.8854825949367084,0.8965030958494529,0.6038527769610533,0.8852869318359781,0.6196149346901786,3.7347183227539062,66.28850555419922
0.039175871908664714,0.9937500000000012,0.9910930223217214,0.9305831680129398,0.9942043758521661,0.9530148577273103,0.3673373215560673,0.8863726265822783,0.894046944312818,0.610125097705828,0.8865102850612507,0.6045102923664276,3.825434684753418,61.691680908203125
